Postcode,Offence,Year,State,LGA,violence_count,Person_Population_Number_Total,Population_Density
2720,Liquor offences,2008,New South Wales,Snowy Monaro Regional,310,NA,NA
2582,Liquor offences,2008,New South Wales,Snowy Valleys,314,NA,NA
2611,Liquor offences,2008,New South Wales,Snowy Valleys,0,NA,NA
2620,Liquor offences,2008,New South Wales,Snowy Valleys,526,NA,NA
2627,Liquor offences,2008,New South Wales,Snowy Valleys,869,NA,NA
2628,Liquor offences,2008,New South Wales,Snowy Valleys,24,NA,NA
2629,Liquor offences,2008,New South Wales,Snowy Valleys,22,NA,NA
2640,Liquor offences,2008,New South Wales,Snowy Valleys,1446,NA,NA
2642,Liquor offences,2008,New South Wales,Snowy Valleys,37,NA,NA
2644,Liquor offences,2008,New South Wales,Snowy Valleys,35,NA,NA
2649,Liquor offences,2008,New South Wales,Snowy Valleys,0,NA,NA
2650,Liquor offences,2008,New South Wales,Snowy Valleys,3743,NA,NA
2652,Liquor offences,2008,New South Wales,Snowy Valleys,176,NA,NA
2653,Liquor offences,2008,New South Wales,Snowy Valleys,57,NA,NA
2720,Liquor offences,2008,New South Wales,Snowy Valleys,310,NA,NA
2722,Liquor offences,2008,New South Wales,Snowy Valleys,159,NA,NA
2727,Liquor offences,2008,New South Wales,Snowy Valleys,5,NA,NA
2729,Liquor offences,2008,New South Wales,Snowy Valleys,50,NA,NA
2730,Liquor offences,2008,New South Wales,Snowy Valleys,39,NA,NA
3707,Liquor offences,2008,New South Wales,Snowy Valleys,0,NA,NA
2127,Liquor offences,2008,New South Wales,Strathfield,893,NA,NA
2129,Liquor offences,2008,New South Wales,Strathfield,5,NA,NA
2133,Liquor offences,2008,New South Wales,Strathfield,47,NA,NA
2135,Liquor offences,2008,New South Wales,Strathfield,300,NA,NA
2136,Liquor offences,2008,New South Wales,Strathfield,37,NA,NA
2137,Liquor offences,2008,New South Wales,Strathfield,90,NA,NA
2138,Liquor offences,2008,New South Wales,Strathfield,42,NA,NA
2140,Liquor offences,2008,New South Wales,Strathfield,69,NA,NA
2141,Liquor offences,2008,New South Wales,Strathfield,306,NA,NA
2190,Liquor offences,2008,New South Wales,Strathfield,29,NA,NA
2191,Liquor offences,2008,New South Wales,Strathfield,14,NA,NA
2192,Liquor offences,2008,New South Wales,Strathfield,139,NA,NA
2195,Liquor offences,2008,New South Wales,Strathfield,96,NA,NA
2172,Liquor offences,2008,New South Wales,Sutherland Shire,0,NA,NA
2173,Liquor offences,2008,New South Wales,Sutherland Shire,54,NA,NA
2213,Liquor offences,2008,New South Wales,Sutherland Shire,55,NA,NA
2221,Liquor offences,2008,New South Wales,Sutherland Shire,45,NA,NA
2224,Liquor offences,2008,New South Wales,Sutherland Shire,53,NA,NA
2225,Liquor offences,2008,New South Wales,Sutherland Shire,1,NA,NA
2226,Liquor offences,2008,New South Wales,Sutherland Shire,91,NA,NA
2227,Liquor offences,2008,New South Wales,Sutherland Shire,316,NA,NA
2228,Liquor offences,2008,New South Wales,Sutherland Shire,231,NA,NA
2229,Liquor offences,2008,New South Wales,Sutherland Shire,229,NA,NA
2230,Liquor offences,2008,New South Wales,Sutherland Shire,1964,NA,NA
2231,Liquor offences,2008,New South Wales,Sutherland Shire,14,NA,NA
2232,Liquor offences,2008,New South Wales,Sutherland Shire,647,NA,NA
2233,Liquor offences,2008,New South Wales,Sutherland Shire,324,NA,NA
2234,Liquor offences,2008,New South Wales,Sutherland Shire,168,NA,NA
2508,Liquor offences,2008,New South Wales,Sutherland Shire,102,NA,NA
2000,Liquor offences,2008,New South Wales,Sydney,14031,NA,NA
2006,Liquor offences,2008,New South Wales,Sydney,84,NA,NA
2007,Liquor offences,2008,New South Wales,Sydney,128,NA,NA
2008,Liquor offences,2008,New South Wales,Sydney,178,NA,NA
2009,Liquor offences,2008,New South Wales,Sydney,790,NA,NA
2010,Liquor offences,2008,New South Wales,Sydney,7374,NA,NA
2011,Liquor offences,2008,New South Wales,Sydney,8839,NA,NA
2015,Liquor offences,2008,New South Wales,Sydney,74,NA,NA
2016,Liquor offences,2008,New South Wales,Sydney,449,NA,NA
2017,Liquor offences,2008,New South Wales,Sydney,466,NA,NA
2018,Liquor offences,2008,New South Wales,Sydney,43,NA,NA
2020,Liquor offences,2008,New South Wales,Sydney,92,NA,NA
2021,Liquor offences,2008,New South Wales,Sydney,2161,NA,NA
2025,Liquor offences,2008,New South Wales,Sydney,129,NA,NA
2027,Liquor offences,2008,New South Wales,Sydney,44,NA,NA
2033,Liquor offences,2008,New South Wales,Sydney,56,NA,NA
2037,Liquor offences,2008,New South Wales,Sydney,161,NA,NA
2038,Liquor offences,2008,New South Wales,Sydney,24,NA,NA
2041,Liquor offences,2008,New South Wales,Sydney,257,NA,NA
2042,Liquor offences,2008,New South Wales,Sydney,1266,NA,NA
2043,Liquor offences,2008,New South Wales,Sydney,109,NA,NA
2044,Liquor offences,2008,New South Wales,Sydney,162,NA,NA
2050,Liquor offences,2008,New South Wales,Sydney,75,NA,NA
2337,Liquor offences,2008,New South Wales,Tamworth Regional,210,NA,NA
2338,Liquor offences,2008,New South Wales,Tamworth Regional,29,NA,NA
2340,Liquor offences,2008,New South Wales,Tamworth Regional,1150,NA,NA
2342,Liquor offences,2008,New South Wales,Tamworth Regional,2,NA,NA
2343,Liquor offences,2008,New South Wales,Tamworth Regional,176,NA,NA
2344,Liquor offences,2008,New South Wales,Tamworth Regional,0,NA,NA
2345,Liquor offences,2008,New South Wales,Tamworth Regional,4,NA,NA
2346,Liquor offences,2008,New South Wales,Tamworth Regional,99,NA,NA
2347,Liquor offences,2008,New South Wales,Tamworth Regional,15,NA,NA
2352,Liquor offences,2008,New South Wales,Tamworth Regional,9,NA,NA
2353,Liquor offences,2008,New South Wales,Tamworth Regional,1,NA,NA
2354,Liquor offences,2008,New South Wales,Tamworth Regional,122,NA,NA
2355,Liquor offences,2008,New South Wales,Tamworth Regional,4,NA,NA
2358,Liquor offences,2008,New South Wales,Tamworth Regional,100,NA,NA
2359,Liquor offences,2008,New South Wales,Tamworth Regional,7,NA,NA
2380,Liquor offences,2008,New South Wales,Tamworth Regional,281,NA,NA
2382,Liquor offences,2008,New South Wales,Tamworth Regional,73,NA,NA
2390,Liquor offences,2008,New South Wales,Tamworth Regional,358,NA,NA
2594,Liquor offences,2008,New South Wales,Temora,390,NA,NA
2652,Liquor offences,2008,New South Wales,Temora,176,NA,NA
2663,Liquor offences,2008,New South Wales,Temora,340,NA,NA
2665,Liquor offences,2008,New South Wales,Temora,233,NA,NA
2666,Liquor offences,2008,New South Wales,Temora,510,NA,NA
2668,Liquor offences,2008,New South Wales,Temora,14,NA,NA
2701,Liquor offences,2008,New South Wales,Temora,73,NA,NA
2721,Liquor offences,2008,New South Wales,Temora,1,NA,NA
2725,Liquor offences,2008,New South Wales,Temora,9,NA,NA
2361,Liquor offences,2008,New South Wales,Tenterfield,4,NA,NA
2370,Liquor offences,2008,New South Wales,Tenterfield,122,NA,NA
2371,Liquor offences,2008,New South Wales,Tenterfield,23,NA,NA
2372,Liquor offences,2008,New South Wales,Tenterfield,234,NA,NA
2460,Liquor offences,2008,New South Wales,Tenterfield,590,NA,NA
2469,Liquor offences,2008,New South Wales,Tenterfield,48,NA,NA
2475,Liquor offences,2008,New South Wales,Tenterfield,8,NA,NA
2476,Liquor offences,2008,New South Wales,Tenterfield,16,NA,NA
4375,Liquor offences,2008,New South Wales,Tenterfield,0,NA,NA
4377,Liquor offences,2008,New South Wales,Tenterfield,0,NA,NA
4380,Liquor offences,2008,New South Wales,Tenterfield,0,NA,NA
4383,Liquor offences,2008,New South Wales,Tenterfield,2,NA,NA
4385,Liquor offences,2008,New South Wales,Tenterfield,0,NA,NA
2118,Liquor offences,2008,New South Wales,The Hills Shire,57,NA,NA
2119,Liquor offences,2008,New South Wales,The Hills Shire,20,NA,NA
2125,Liquor offences,2008,New South Wales,The Hills Shire,3,NA,NA
2126,Liquor offences,2008,New South Wales,The Hills Shire,10,NA,NA
2147,Liquor offences,2008,New South Wales,The Hills Shire,161,NA,NA
2151,Liquor offences,2008,New South Wales,The Hills Shire,35,NA,NA
2152,Liquor offences,2008,New South Wales,The Hills Shire,9,NA,NA
2153,Liquor offences,2008,New South Wales,The Hills Shire,167,NA,NA
2154,Liquor offences,2008,New South Wales,The Hills Shire,390,NA,NA
2155,Liquor offences,2008,New South Wales,The Hills Shire,476,NA,NA
2156,Liquor offences,2008,New South Wales,The Hills Shire,0,NA,NA
2157,Liquor offences,2008,New South Wales,The Hills Shire,1,NA,NA
2158,Liquor offences,2008,New South Wales,The Hills Shire,8,NA,NA
2756,Liquor offences,2008,New South Wales,The Hills Shire,298,NA,NA
2765,Liquor offences,2008,New South Wales,The Hills Shire,81,NA,NA
2768,Liquor offences,2008,New South Wales,The Hills Shire,8,NA,NA
2775,Liquor offences,2008,New South Wales,The Hills Shire,25,NA,NA
2474,Liquor offences,2008,New South Wales,Tweed,214,NA,NA
2480,Liquor offences,2008,New South Wales,Tweed,1208,NA,NA
2482,Liquor offences,2008,New South Wales,Tweed,59,NA,NA
2483,Liquor offences,2008,New South Wales,Tweed,184,NA,NA
2484,Liquor offences,2008,New South Wales,Tweed,217,NA,NA
2485,Liquor offences,2008,New South Wales,Tweed,279,NA,NA
2486,Liquor offences,2008,New South Wales,Tweed,100,NA,NA
2487,Liquor offences,2008,New South Wales,Tweed,150,NA,NA
2488,Liquor offences,2008,New South Wales,Tweed,53,NA,NA
2489,Liquor offences,2008,New South Wales,Tweed,29,NA,NA
2490,Liquor offences,2008,New South Wales,Tweed,3,NA,NA
2648,Liquor offences,2008,New South Wales,Unincorporated NSW,34,NA,NA
2836,Liquor offences,2008,New South Wales,Unincorporated NSW,304,NA,NA
2840,Liquor offences,2008,New South Wales,Unincorporated NSW,384,NA,NA
2879,Liquor offences,2008,New South Wales,Unincorporated NSW,14,NA,NA
2880,Liquor offences,2008,New South Wales,Unincorporated NSW,683,NA,NA
2898,Liquor offences,2008,New South Wales,Unincorporated NSW,13,NA,NA
2311,Liquor offences,2008,New South Wales,Upper Hunter Shire,2,NA,NA
2328,Liquor offences,2008,New South Wales,Upper Hunter Shire,88,NA,NA
2329,Liquor offences,2008,New South Wales,Upper Hunter Shire,82,NA,NA
2330,Liquor offences,2008,New South Wales,Upper Hunter Shire,288,NA,NA
2333,Liquor offences,2008,New South Wales,Upper Hunter Shire,348,NA,NA
2336,Liquor offences,2008,New South Wales,Upper Hunter Shire,31,NA,NA
2337,Liquor offences,2008,New South Wales,Upper Hunter Shire,210,NA,NA
2338,Liquor offences,2008,New South Wales,Upper Hunter Shire,29,NA,NA
2339,Liquor offences,2008,New South Wales,Upper Hunter Shire,2,NA,NA
2340,Liquor offences,2008,New South Wales,Upper Hunter Shire,1150,NA,NA
2343,Liquor offences,2008,New South Wales,Upper Hunter Shire,176,NA,NA
2354,Liquor offences,2008,New South Wales,Upper Hunter Shire,122,NA,NA
2422,Liquor offences,2008,New South Wales,Upper Hunter Shire,67,NA,NA
2843,Liquor offences,2008,New South Wales,Upper Hunter Shire,23,NA,NA
2849,Liquor offences,2008,New South Wales,Upper Hunter Shire,47,NA,NA
2850,Liquor offences,2008,New South Wales,Upper Hunter Shire,657,NA,NA
2575,Liquor offences,2008,New South Wales,Upper Lachlan Shire,157,NA,NA
2577,Liquor offences,2008,New South Wales,Upper Lachlan Shire,293,NA,NA
2579,Liquor offences,2008,New South Wales,Upper Lachlan Shire,19,NA,NA
2580,Liquor offences,2008,New South Wales,Upper Lachlan Shire,1326,NA,NA
2581,Liquor offences,2008,New South Wales,Upper Lachlan Shire,14,NA,NA
2582,Liquor offences,2008,New South Wales,Upper Lachlan Shire,314,NA,NA
2583,Liquor offences,2008,New South Wales,Upper Lachlan Shire,119,NA,NA
2586,Liquor offences,2008,New South Wales,Upper Lachlan Shire,55,NA,NA
2620,Liquor offences,2008,New South Wales,Upper Lachlan Shire,526,NA,NA
2787,Liquor offences,2008,New South Wales,Upper Lachlan Shire,80,NA,NA
2793,Liquor offences,2008,New South Wales,Upper Lachlan Shire,8,NA,NA
2795,Liquor offences,2008,New South Wales,Upper Lachlan Shire,728,NA,NA
2808,Liquor offences,2008,New South Wales,Upper Lachlan Shire,4,NA,NA
2346,Liquor offences,2008,New South Wales,Uralla,99,NA,NA
2347,Liquor offences,2008,New South Wales,Uralla,15,NA,NA
2350,Liquor offences,2008,New South Wales,Uralla,1100,NA,NA
2354,Liquor offences,2008,New South Wales,Uralla,122,NA,NA
2355,Liquor offences,2008,New South Wales,Uralla,4,NA,NA
2358,Liquor offences,2008,New South Wales,Uralla,100,NA,NA
2359,Liquor offences,2008,New South Wales,Uralla,7,NA,NA
2365,Liquor offences,2008,New South Wales,Uralla,61,NA,NA
2642,Liquor offences,2008,New South Wales,Wagga Wagga,37,NA,NA
2644,Liquor offences,2008,New South Wales,Wagga Wagga,35,NA,NA
2650,Liquor offences,2008,New South Wales,Wagga Wagga,3743,NA,NA
2651,Liquor offences,2008,New South Wales,Wagga Wagga,1,NA,NA
2652,Liquor offences,2008,New South Wales,Wagga Wagga,176,NA,NA
2653,Liquor offences,2008,New South Wales,Wagga Wagga,57,NA,NA
2655,Liquor offences,2008,New South Wales,Wagga Wagga,43,NA,NA
2656,Liquor offences,2008,New South Wales,Wagga Wagga,101,NA,NA
2658,Liquor offences,2008,New South Wales,Wagga Wagga,4,NA,NA
2661,Liquor offences,2008,New South Wales,Wagga Wagga,0,NA,NA
2678,Liquor offences,2008,New South Wales,Wagga Wagga,0,NA,NA
2700,Liquor offences,2008,New South Wales,Wagga Wagga,242,NA,NA
2701,Liquor offences,2008,New South Wales,Wagga Wagga,73,NA,NA
2702,Liquor offences,2008,New South Wales,Wagga Wagga,115,NA,NA
2729,Liquor offences,2008,New South Wales,Wagga Wagga,50,NA,NA
2730,Liquor offences,2008,New South Wales,Wagga Wagga,39,NA,NA
2340,Liquor offences,2008,New South Wales,Walcha,1150,NA,NA
2350,Liquor offences,2008,New South Wales,Walcha,1100,NA,NA
2354,Liquor offences,2008,New South Wales,Walcha,122,NA,NA
2358,Liquor offences,2008,New South Wales,Walcha,100,NA,NA
2422,Liquor offences,2008,New South Wales,Walcha,67,NA,NA
2424,Liquor offences,2008,New South Wales,Walcha,1,NA,NA
2440,Liquor offences,2008,New South Wales,Walcha,617,NA,NA
2446,Liquor offences,2008,New South Wales,Walcha,182,NA,NA
2356,Liquor offences,2008,New South Wales,Walgett,0,NA,NA
2386,Liquor offences,2008,New South Wales,Walgett,10,NA,NA
2387,Liquor offences,2008,New South Wales,Walgett,0,NA,NA
2388,Liquor offences,2008,New South Wales,Walgett,142,NA,NA
2400,Liquor offences,2008,New South Wales,Walgett,462,NA,NA
2406,Liquor offences,2008,New South Wales,Walgett,40,NA,NA
2829,Liquor offences,2008,New South Wales,Walgett,320,NA,NA
2831,Liquor offences,2008,New South Wales,Walgett,16,NA,NA
2832,Liquor offences,2008,New South Wales,Walgett,451,NA,NA
2833,Liquor offences,2008,New South Wales,Walgett,68,NA,NA
2834,Liquor offences,2008,New South Wales,Walgett,236,NA,NA
2838,Liquor offences,2008,New South Wales,Walgett,64,NA,NA
2839,Liquor offences,2008,New South Wales,Walgett,171,NA,NA
2823,Liquor offences,2008,New South Wales,Warren,111,NA,NA
2824,Liquor offences,2008,New South Wales,Warren,251,NA,NA
2825,Liquor offences,2008,New South Wales,Warren,165,NA,NA
2826,Liquor offences,2008,New South Wales,Warren,5,NA,NA
2827,Liquor offences,2008,New South Wales,Warren,238,NA,NA
2828,Liquor offences,2008,New South Wales,Warren,29,NA,NA
2830,Liquor offences,2008,New South Wales,Warren,868,NA,NA
2831,Liquor offences,2008,New South Wales,Warren,16,NA,NA
2839,Liquor offences,2008,New South Wales,Warren,171,NA,NA
2873,Liquor offences,2008,New South Wales,Warren,5,NA,NA
2329,Liquor offences,2008,New South Wales,Warrumbungle Shire,82,NA,NA
2343,Liquor offences,2008,New South Wales,Warrumbungle Shire,176,NA,NA
2356,Liquor offences,2008,New South Wales,Warrumbungle Shire,0,NA,NA
2357,Liquor offences,2008,New South Wales,Warrumbungle Shire,157,NA,NA
2379,Liquor offences,2008,New South Wales,Warrumbungle Shire,5,NA,NA
2380,Liquor offences,2008,New South Wales,Warrumbungle Shire,281,NA,NA
2381,Liquor offences,2008,New South Wales,Warrumbungle Shire,21,NA,NA
2382,Liquor offences,2008,New South Wales,Warrumbungle Shire,73,NA,NA
2388,Liquor offences,2008,New South Wales,Warrumbungle Shire,142,NA,NA
2395,Liquor offences,2008,New South Wales,Warrumbungle Shire,12,NA,NA
2396,Liquor offences,2008,New South Wales,Warrumbungle Shire,29,NA,NA
2817,Liquor offences,2008,New South Wales,Warrumbungle Shire,3,NA,NA
2828,Liquor offences,2008,New South Wales,Warrumbungle Shire,29,NA,NA
2829,Liquor offences,2008,New South Wales,Warrumbungle Shire,320,NA,NA
2830,Liquor offences,2008,New South Wales,Warrumbungle Shire,868,NA,NA
2831,Liquor offences,2008,New South Wales,Warrumbungle Shire,16,NA,NA
2842,Liquor offences,2008,New South Wales,Warrumbungle Shire,16,NA,NA
2843,Liquor offences,2008,New South Wales,Warrumbungle Shire,23,NA,NA
2844,Liquor offences,2008,New South Wales,Warrumbungle Shire,16,NA,NA
2850,Liquor offences,2008,New South Wales,Warrumbungle Shire,657,NA,NA
2852,Liquor offences,2008,New South Wales,Warrumbungle Shire,138,NA,NA
2021,Liquor offences,2008,New South Wales,Waverley,2161,NA,NA
2022,Liquor offences,2008,New South Wales,Waverley,1143,NA,NA
2023,Liquor offences,2008,New South Wales,Waverley,23,NA,NA
2024,Liquor offences,2008,New South Wales,Waverley,60,NA,NA
2025,Liquor offences,2008,New South Wales,Waverley,129,NA,NA
2026,Liquor offences,2008,New South Wales,Waverley,1453,NA,NA
2029,Liquor offences,2008,New South Wales,Waverley,51,NA,NA
2030,Liquor offences,2008,New South Wales,Waverley,37,NA,NA
2031,Liquor offences,2008,New South Wales,Waverley,772,NA,NA
2594,Liquor offences,2008,New South Wales,Weddin,390,NA,NA
2666,Liquor offences,2008,New South Wales,Weddin,510,NA,NA
2671,Liquor offences,2008,New South Wales,Weddin,253,NA,NA
2721,Liquor offences,2008,New South Wales,Weddin,1,NA,NA
2794,Liquor offences,2008,New South Wales,Weddin,252,NA,NA
2803,Liquor offences,2008,New South Wales,Weddin,0,NA,NA
2805,Liquor offences,2008,New South Wales,Weddin,7,NA,NA
2807,Liquor offences,2008,New South Wales,Weddin,2,NA,NA
2809,Liquor offences,2008,New South Wales,Weddin,0,NA,NA
2810,Liquor offences,2008,New South Wales,Weddin,78,NA,NA
2871,Liquor offences,2008,New South Wales,Weddin,215,NA,NA
2648,Liquor offences,2008,New South Wales,Wentworth,34,NA,NA
2715,Liquor offences,2008,New South Wales,Wentworth,145,NA,NA
2717,Liquor offences,2008,New South Wales,Wentworth,17,NA,NA
2737,Liquor offences,2008,New South Wales,Wentworth,14,NA,NA
2738,Liquor offences,2008,New South Wales,Wentworth,27,NA,NA
2739,Liquor offences,2008,New South Wales,Wentworth,1,NA,NA
2878,Liquor offences,2008,New South Wales,Wentworth,29,NA,NA
2879,Liquor offences,2008,New South Wales,Wentworth,14,NA,NA
2880,Liquor offences,2008,New South Wales,Wentworth,683,NA,NA
2800,Liquor offences,2008,New South Wales,Western Plains Regional,928,NA,NA
2818,Liquor offences,2008,New South Wales,Western Plains Regional,8,NA,NA
2820,Liquor offences,2008,New South Wales,Western Plains Regional,153,NA,NA
2821,Liquor offences,2008,New South Wales,Western Plains Regional,134,NA,NA
2822,Liquor offences,2008,New South Wales,Western Plains Regional,1,NA,NA
2827,Liquor offences,2008,New South Wales,Western Plains Regional,238,NA,NA
2830,Liquor offences,2008,New South Wales,Western Plains Regional,868,NA,NA
2831,Liquor offences,2008,New South Wales,Western Plains Regional,16,NA,NA
2842,Liquor offences,2008,New South Wales,Western Plains Regional,16,NA,NA
2844,Liquor offences,2008,New South Wales,Western Plains Regional,16,NA,NA
2850,Liquor offences,2008,New South Wales,Western Plains Regional,657,NA,NA
2852,Liquor offences,2008,New South Wales,Western Plains Regional,138,NA,NA
2866,Liquor offences,2008,New South Wales,Western Plains Regional,33,NA,NA
2867,Liquor offences,2008,New South Wales,Western Plains Regional,4,NA,NA
